date,close_stock,close_SP500
2009-01-02,4.6616668701171875,931.79998779296875
2009-01-05,4.516666889190674,927.45001220703125
2009-01-06,4.62166690826416,934.70001220703125
2009-01-07,4.28000020980835,906.6500244140624
2009-01-08,4.207221984863281,909.72998046875
2009-01-09,3.9733328819274902,890.3499755859375
2009-01-12,3.569999933242798,870.260009765625
2009-01-13,3.608889102935791,871.7899780273436
2009-01-14,3.255000114440918,842.6199951171875
2009-01-15,3.2577779293060303,843.739990234375
2009-01-16,3.3627779483795166,850.1199951171875
2009-01-20,3.016666889190674,805.219970703125
2009-01-21,3.1372220516204834,840.239990234375
2009-01-22,3.04555606842041,827.5
2009-01-23,3.0522220134735107,831.95001220703125
2009-01-26,3.037221908569336,836.57000732421875
2009-01-27,3.037221908569336,845.7100219726564
2009-01-28,3.2422220706939697,874.09002685546875
2009-01-29,2.980556011199951,845.1400146484375
2009-01-30,2.902221918106079,825.8800048828125
2009-02-02,2.8988890647888184,825.44000244140625
2009-02-03,3.046667098999023,838.510009765625
2009-02-04,2.943888902664185,832.22998046875
2009-02-05,3.0205559730529785,845.8499755859375
2009-02-06,3.136667013168335,868.5999755859375
2009-02-09,3.0833330154418945,869.8900146484375
2009-02-10,2.9927780628204346,827.15997314453125
2009-02-11,2.9427781105041504,833.739990234375
2009-02-12,3.0638890266418457,835.19000244140625
2009-02-13,3.037221908569336,826.84002685546875
2009-02-17,2.875,789.1699829101564
2009-02-18,2.9911110401153564,788.4199829101564
2009-02-19,3.064444065093994,778.94000244140625
2009-02-20,3.200000047683716,770.04998779296875
2009-02-23,3.0672221183776855,743.3300170898436
2009-02-24,3.173888921737671,773.1400146484375
2009-02-25,3.076667070388794,764.9000244140625
2009-02-26,2.943888902664185,752.8300170898436
2009-02-27,2.2927780151367188,735.09002685546875
2009-03-02,2.0950000286102295,700.82000732421875
2009-03-03,2.1372220516204834,696.33001708984375
2009-03-04,2.26444411277771,712.8699951171875
2009-03-05,2.1777780055999756,682.54998779296875
2009-03-06,2.217221975326538,683.3800048828125
2009-03-09,2.193888902664185,676.530029296875
2009-03-10,2.380000114440918,719.5999755859375
2009-03-11,2.4166669845581055,721.3599853515625
2009-03-12,2.501667022705078,750.739990234375
2009-03-13,2.5299999713897705,756.54998779296875
2009-03-16,2.4649999141693115,753.8900146484375
2009-03-17,2.6388890743255615,778.1199951171875
2009-03-18,2.783889055252075,794.3499755859375
2009-03-19,2.805556058883667,784.0399780273436
2009-03-20,2.6794440746307373,768.5399780273436
2009-03-23,2.8077778816223145,822.9199829101564
2009-03-24,2.766110897064209,806.1199951171875
2009-03-25,2.9161109924316406,813.8800048828125
2009-03-26,3.2049999237060547,832.8599853515625
2009-03-27,2.957777976989746,815.94000244140625
2009-03-30,2.9083330631256104,787.530029296875
2009-03-31,2.946666955947876,797.8699951171875
2009-04-01,3.046667098999023,811.0800170898436
2009-04-02,3.163888931274414,834.3800048828125
2009-04-03,3.2755560874938965,842.5
2009-04-06,3.2361109256744385,835.47998046875
2009-04-07,3.181111097335815,815.54998779296875
2009-04-08,3.324444055557251,825.15997314453125
2009-04-09,3.5822219848632813,856.55999755859375
2009-04-13,3.54555606842041,858.72998046875
2009-04-14,3.472778081893921,841.5
2009-04-15,3.2944440841674805,852.05999755859375
2009-04-16,3.462778091430664,865.29998779296875
2009-04-17,3.680556058883667,869.5999755859375
2009-04-20,3.4033329486846924,832.3900146484375
2009-04-21,3.493889093399048,850.0800170898436
2009-04-22,3.5233330726623535,843.54998779296875
2009-04-23,3.5444440841674805,851.9199829101564
2009-04-24,3.3027780055999756,866.22998046875
2009-04-27,3.1816670894622803,857.510009765625
2009-04-28,3.178889036178589,855.15997314453125
2009-04-29,3.183332920074463,873.6400146484375
2009-04-30,3.140000104904175,872.80999755859375
2009-05-01,3.1172220706939697,877.52001953125
2009-05-04,3.2833330631256104,907.239990234375
2009-05-05,3.402777910232544,903.79998779296875
2009-05-06,3.3594439029693604,919.530029296875
2009-05-07,3.2266669273376465,907.3900146484376
2009-05-08,3.277777910232544,929.22998046875
2009-05-11,3.156111001968384,909.239990234375
2009-05-12,3.0522220134735107,908.3499755859376
2009-05-13,2.7738890647888184,883.9199829101564
2009-05-14,2.8272221088409424,893.07000732421875
2009-05-15,2.7138888835906982,882.8800048828125
2009-05-18,2.777777910232544,909.7100219726564
2009-05-19,2.7633330821990967,908.1300048828124
2009-05-20,2.87833309173584,903.469970703125
2009-05-21,2.7816669940948486,888.3300170898436
2009-05-22,2.7894439697265625,887
2009-05-26,2.9161109924316406,910.3300170898436
2009-05-27,3.0088889598846436,893.05999755859375
2009-05-28,3.1538889408111572,906.8300170898436
