date,close_stock,close_SP500
2009-01-02,57.560001373291016,931.79998779296875
2009-01-05,59.27000045776367,927.45001220703125
2009-01-06,62.88999938964844,934.70001220703125
2009-01-07,58.09000015258789,906.6500244140624
2009-01-08,59.290000915527344,909.72998046875
2009-01-09,57.9900016784668,890.3499755859375
2009-01-12,55.619998931884766,870.260009765625
2009-01-13,56.36000061035156,871.7899780273436
2009-01-14,52.72999954223633,842.6199951171875
2009-01-15,52.61000061035156,843.739990234375
2009-01-16,53.709999084472656,850.1199951171875
2009-01-20,48.790000915527344,805.219970703125
2009-01-21,53.2400016784668,840.239990234375
2009-01-22,50.689998626708984,827.5
2009-01-23,51.90999984741211,831.95001220703125
2009-01-26,53.20000076293945,836.57000732421875
2009-01-27,53.36000061035156,845.7100219726564
2009-01-28,57.41999816894531,874.09002685546875
2009-01-29,56.15999984741211,845.1400146484375
2009-01-30,53.349998474121094,825.8800048828125
2009-02-02,54.86000061035156,825.44000244140625
2009-02-03,53.79999923706055,838.510009765625
2009-02-04,54.7599983215332,832.22998046875
2009-02-05,57.599998474121094,845.8499755859375
2009-02-06,60.709999084472656,868.5999755859375
2009-02-09,60.84000015258789,869.8900146484375
2009-02-10,58.61000061035156,827.15997314453125
2009-02-11,58.099998474121094,833.739990234375
2009-02-12,52.880001068115234,835.19000244140625
2009-02-13,51.2599983215332,826.84002685546875
2009-02-17,48.58000183105469,789.1699829101564
2009-02-18,46.560001373291016,788.4199829101564
2009-02-19,45.619998931884766,778.94000244140625
2009-02-20,44.86000061035156,770.04998779296875
2009-02-23,43.0099983215332,743.3300170898436
2009-02-24,45.470001220703125,773.1400146484375
2009-02-25,44.61000061035156,764.9000244140625
2009-02-26,45.529998779296875,752.8300170898436
2009-02-27,46.40999984741211,735.09002685546875
2009-03-02,42.900001525878906,700.82000732421875
2009-03-03,42.869998931884766,696.33001708984375
2009-03-04,45.11000061035156,712.8699951171875
2009-03-05,43.119998931884766,682.54998779296875
2009-03-06,42.95000076293945,683.3800048828125
2009-03-09,42.2599983215332,676.530029296875
2009-03-10,46.38999938964844,719.5999755859375
2009-03-11,47.86000061035156,721.3599853515625
2009-03-12,50.97999954223633,750.739990234375
2009-03-13,51.61000061035156,756.54998779296875
2009-03-16,50,753.8900146484375
2009-03-17,52.75,778.1199951171875
2009-03-18,54.310001373291016,794.3499755859375
2009-03-19,51.7400016784668,784.0399780273436
2009-03-20,49.5099983215332,768.5399780273436
2009-03-23,53.220001220703125,822.9199829101564
2009-03-24,54.02000045776367,806.1199951171875
2009-03-25,56.27000045776367,813.8800048828125
2009-03-26,57.68000030517578,832.8599853515625
2009-03-27,57.150001525878906,815.94000244140625
2009-03-30,55.66999816894531,787.530029296875
2009-03-31,56.150001525878906,797.8699951171875
2009-04-01,57.619998931884766,811.0800170898436
2009-04-02,61.81999969482422,834.3800048828125
2009-04-03,63.630001068115234,842.5
2009-04-06,61.61000061035156,835.47998046875
2009-04-07,59.220001220703125,815.54998779296875
2009-04-08,62.13999938964844,825.15997314453125
2009-04-09,63.790000915527344,856.55999755859375
2009-04-13,63.349998474121094,858.72998046875
2009-04-14,61.939998626708984,841.5
2009-04-15,60.58000183105469,852.05999755859375
2009-04-16,63.900001525878906,865.29998779296875
2009-04-17,65.4800033569336,869.5999755859375
2009-04-20,61.119998931884766,832.3900146484375
2009-04-21,62.45000076293945,850.0800170898436
2009-04-22,62.2599983215332,843.54998779296875
2009-04-23,66.3499984741211,851.9199829101564
2009-04-24,68.720001220703125,866.22998046875
2009-04-27,68.5199966430664,857.510009765625
2009-04-28,68.20999908447266,855.15997314453125
2009-04-29,70.38999938964844,873.6400146484375
