date,close_stock,close_SP500
2009-01-02,31.3799991607666,931.79998779296875
2009-01-05,30.399999618530273,927.45001220703125
2009-01-06,31.950000762939453,934.70001220703125
2009-01-07,31.610000610351563,906.6500244140624
2009-01-08,31.88999938964844,909.72998046875
2009-01-09,31.290000915527344,890.3499755859375
2009-01-12,29.65999984741211,870.260009765625
2009-01-13,30.969999313354492,871.7899780273436
2009-01-14,30.110000610351563,842.6199951171875
2009-01-15,29.90999984741211,843.739990234375
2009-01-16,32.36000061035156,850.1199951171875
2009-01-20,28.790000915527344,805.219970703125
2009-01-21,31.459999084472656,840.239990234375
2009-01-22,30.34000015258789,827.5
2009-01-23,31.450000762939453,831.95001220703125
2009-01-26,32.36000061035156,836.57000732421875
2009-01-27,32.54999923706055,845.7100219726564
2009-01-28,35.099998474121094,874.09002685546875
2009-01-29,33.619998931884766,845.1400146484375
2009-01-30,31.899999618530273,825.8800048828125
2009-02-02,33.0099983215332,825.44000244140625
2009-02-03,33.779998779296875,838.510009765625
2009-02-04,33.15999984741211,832.22998046875
2009-02-05,33.06999969482422,845.8499755859375
2009-02-06,35.06999969482422,868.5999755859375
2009-02-09,35.38999938964844,869.8900146484375
2009-02-10,32.869998931884766,827.15997314453125
2009-02-11,33.2400016784668,833.739990234375
2009-02-12,32.61000061035156,835.19000244140625
2009-02-13,30.950000762939453,826.84002685546875
2009-02-17,28.489999771118164,789.1699829101564
2009-02-18,28.549999237060547,788.4199829101564
2009-02-19,26.899999618530273,778.94000244140625
2009-02-20,29.950000762939453,770.04998779296875
2009-02-23,27.440000534057617,743.3300170898436
2009-02-24,29.020000457763672,773.1400146484375
2009-02-25,28.93000030517578,764.9000244140625
2009-02-26,28.719999313354492,752.8300170898436
2009-02-27,29.88999938964844,735.09002685546875
2009-03-02,26.959999084472656,700.82000732421875
2009-03-03,27.899999618530273,696.33001708984375
2009-03-04,27.969999313354492,712.8699951171875
2009-03-05,26.6299991607666,682.54998779296875
2009-03-06,26.329999923706055,683.3800048828125
2009-03-09,27.68000030517578,676.530029296875
2009-03-10,31.239999771118164,719.5999755859375
2009-03-11,31.440000534057617,721.3599853515625
2009-03-12,32.61000061035156,750.739990234375
2009-03-13,32.470001220703125,756.54998779296875
2009-03-16,29.6200008392334,753.8900146484375
2009-03-17,31.6200008392334,778.1199951171875
2009-03-18,32.91999816894531,794.3499755859375
2009-03-19,32.34000015258789,784.0399780273436
2009-03-20,30.170000076293945,768.5399780273436
2009-03-23,34.599998474121094,822.9199829101564
2009-03-24,31.6299991607666,806.1199951171875
2009-03-25,32.619998931884766,813.8800048828125
2009-03-26,33.86000061035156,832.8599853515625
2009-03-27,33.18000030517578,815.94000244140625
2009-03-30,31.739999771118164,787.530029296875
2009-03-31,33.18000030517578,797.8699951171875
2009-04-01,33.2400016784668,811.0800170898436
2009-04-02,35.36000061035156,834.3800048828125
2009-04-03,38.599998474121094,842.5
2009-04-06,37,835.47998046875
2009-04-07,33.849998474121094,815.54998779296875
2009-04-08,34.650001525878906,825.15997314453125
2009-04-09,38.81999969482422,856.55999755859375
2009-04-13,39.29999923706055,858.72998046875
2009-04-14,35.83000183105469,841.5
2009-04-15,36.880001068115234,852.05999755859375
2009-04-16,36.79999923706055,865.29998779296875
2009-04-17,36.47999954223633,869.5999755859375
2009-04-20,34.060001373291016,832.3900146484375
2009-04-21,35.90999984741211,850.0800170898436
2009-04-22,35.08000183105469,843.54998779296875
2009-04-23,37.290000915527344,851.9199829101564
2009-04-24,38.38999938964844,866.22998046875
2009-04-27,37.2400016784668,857.510009765625
2009-04-28,36.599998474121094,855.15997314453125
2009-04-29,37.40999984741211,873.6400146484375
2009-04-30,36.0099983215332,872.80999755859375
2009-05-01,34.91999816894531,877.52001953125
2009-05-04,37.68000030517578,907.239990234375
2009-05-05,37.849998474121094,903.79998779296875
2009-05-06,38.380001068115234,919.530029296875
2009-05-07,35.36000061035156,907.3900146484376
2009-05-08,36.400001525878906,929.22998046875
2009-05-11,34.54999923706055,909.239990234375
2009-05-12,35.88999938964844,908.3499755859376
2009-05-13,34.16999816894531,883.9199829101564
2009-05-14,34.900001525878906,893.07000732421875
2009-05-15,33.72999954223633,882.8800048828125
2009-05-18,36.7400016784668,909.7100219726564
2009-05-19,35.15999984741211,908.1300048828124
2009-05-20,35.2599983215332,903.469970703125
