date,SPGI,WFC,MMC,JPM,AXP,BAC,PGR,MS,C,SCHW,CB,GS,BLK,BRK-B
2009-03-20,-0.0378773758350134,-0.09732290397535874,-0.013578775704622245,-0.07487873065021415,-0.06397761180995765,-0.11292460695765681,-0.008517168321373664,-0.03876473712615243,0.007662567402011088,0.00585184451048516,0.028318227221225498,-0.020141484701866066,0.0014928850923100249,-0.007959593685950598
2009-03-23,0.11666596752358817,0.21409634851809897,0.05468040165780372,0.2204615579832439,0.17193614797475967,0.23118870212724493,0.0770471485398905,0.18815119803416244,0.17785911489398076,0.1265780238906755,0.04350670745123498,0.13986889317745688,0.16169358899798714,0.06608264087084986
2009-03-24,0.07434280172195748,-0.111598822382992,-0.017408655135585167,-0.08909245001164044,-0.04638954795569445,-0.07726880849164255,-0.030704598415342597,0.027852492954551916,-0.039093281273068256,-0.0588989865817237,-0.054686412929871364,-0.01195315516746523,-0.04207903426376582,-0.006505112439521784
2009-03-25,0.006965683200523842,0.05766023235241925,0.008742671232680825,0.07864295925187209,0.014995010774139466,0.06436538114970843,0.008869548999009488,0.030964609747466346,-0.020135362646447212,0.04008572353928558,0.004694961400219703,0.02102540880582496,0.03149769806665335,-0.0075574859912558995
2009-03-26,0.08320815389659489,-0.02904165598472379,0.0038605385224742177,0.018731465571950538,0.06979561586811556,-0.01570670704185864,0.0007357292848228398,-0.010085690013805952,-0.04862107846522541,0.046073143074949044,0.040291293723495464,-0.008535322449925638,0.030755173682392296,0.01980262729617973
2009-03-27,-0.013665955243842282,-0.022829624031712376,-0.025861545526347923,-0.06019490165936827,-0.0459853014771352,-0.03217407909873935,-0.012578782206860073,-0.052011446934213494,-0.07001053198492979,-0.053963171128124064,0.009700794771134539,-0.03553806244304407,-0.0696781062066462,-0.012930236364701359
2009-03-30,-0.086165916310436,-0.15361632262150315,-0.018459329924215215,-0.09768559887961294,-0.12046851332585569,-0.19659169258385728,-0.04882791488198119,-0.09559722099670649,-0.12592723479784237,-0.05146699368292605,-0.0682820527498876,-0.07311169936753593,-0.020604828973923066,-0.03839889094168271
2009-03-31,0.008783313519598343,0.06304146360593174,0.01944668160208543,0.06730157538501219,0.062046669051342956,0.12311280715727242,0.04957176340306073,0.02850970844571577,0.09097169124920111,0.07430659528398476,0.07448854258475088,0.05386772768854381,0.040408469030374275,0.003552681746172644
2009-04-01,0.005233282458537566,0.016713547272080867,0.0019730522516137996,0.05703323933928106,0.07011730574040954,0.033167815890738306,0.02643353532898635,0.04129644195227033,0.05759792835040526,-0.0019368745310353844,0.010342333218121334,0.03948510127658419,0.00498654648566839,-0.0003550630274169242
2009-04-02,0.049639327337838636,0.05704362947469766,0.014191818064749543,0.00248491005213236,0.03671372713439968,0.02659324426952072,-0.0036295789596875374,-0.02647437398487294,0.02214106748305133,0.023635468644707308,0.030162503472426005,0.03501283397271659,0.04283724254320817,0.03039534544557188
2009-04-03,0.010294825963358657,0.06380450181128647,0.01781928923186323,0.03900242009831678,0.023096217077628295,0.048527272473581046,-0.0014560595403788636,0.04028553064924095,0.03936108791566793,0.03291239595575883,0.04189597759391598,0.044352714187443715,0.011588592130435902,0.03316684851406539
2009-04-06,-0.013195681310749555,-0.06903608670642984,-0.021225679354632664,-0.03758245582992662,-0.01115094129753447,-0.01591497402259293,0.006533609413479208,-0.03166818542679756,-0.04668707720794805,-0.032911696916003076,-0.004798494381573745,-0.023301380802266,-0.011882315935049625,-0.002332718673827721
2009-04-07,-0.05065981087008407,-0.026579115919326247,-0.027683681380027633,-0.03426851555041293,-0.009943270878089723,-0.016173082071712818,-0.01825562452226211,0.0004289080058094108,0.014598915363175053,-0.03403259474420788,-0.017560283229813813,-0.004897975522191952,-0.05882050022293073,-0.026027803561253036
2009-04-08,0.02245303343337356,0.002690377686217099,0.009072718140991686,0.00658427600200413,0.04621733346763069,-0.04161501721298057,0.03476078243118787,-0.027386613153401247,-0.02197877338545075,0.009102446748535602,0.02372531564119241,-0.01152414865496135,0.003416158281114584,-0.0017134671467426434
2009-04-09,0.0491558115979768,0.27534958902481005,0.024288628560786493,0.17726546293325693,0.1805174303360756,0.30209594173093074,0.047264238632245055,0.11085419771484255,0.11860580819731845,0.09383818786466057,0.035774396805878336,0.08018362082173543,0.06757640210102038,0.04559936469311426
2009-04-13,0.017328982121774836,0.003055327729006333,0.00974634965437831,0.028595231360077696,0.08302042371952208,0.1431709078527857,0.015493355708081297,0.058975262370651725,0.22314355131420976,0.029610257228393576,0.04256894770857395,0.04574839983415672,0.009588879398847089,0.006859420293080558
2009-04-14,-0.01570365955438499,-0.07383385588086658,-0.024049894178107087,-0.09323543357952829,-0.10449200403436938,-0.08816695350196654,-0.03468565210554149,-0.12754591283009042,0.05379002496019143,-0.06621779699902802,-0.058062469433908574,-0.12279947195987298,-0.05289141280406095,-0.025718914057602276
2009-04-15,0.03665781635256934,0.06771472166803902,0.020649327567845918,0.05882158555834183,0.1122817088469461,0.03409993199700419,0.08931588623390856,-0.009337458697680524,-0.01002508364708852,0.09830659515550637,0.02031426109516535,0.05147132853853049,0.0502338834098602,-0.0036807657145737876
2009-04-16,0.08220743987227229,-0.0051281263926304475,-0.0014610668385159416,0.02066989816687723,0.0033892499979959654,-0.009624164051343033,-0.0012668020550058792,0.021932709999549382,0.010025575546967555,-0.028091908656203975,0.014322935287184688,0.0,-0.017416795657270553,0.013981797520418964
2009-04-17,0.060136973523566194,0.040801194303932066,0.006799828674425496,0.0006018188706895757,0.05271767946929911,0.02483406600000033,0.0031639893026424084,0.04207241242184147,-0.09406455591597472,0.0034131685076347943,-0.009743312282991086,-0.00487988730596094,-0.00499043151521517,-0.004307262952976065
2009-04-20,-0.06447025680096741,-0.1754349241761126,-0.002908224789174295,-0.1135450287075491,-0.13898279598855257,-0.2789152799877727,-0.03798331904124478,-0.06102470183777461,-0.2163181474684571,-0.05365713869896174,-0.05202619447216493,-0.0474606483673742,-0.09509670259220643,-0.027605551079206828
2009-04-21,0.0221909494535169,0.10117567139913108,0.03153645704299492,0.09135235794998078,0.03061164586538822,0.08825718398307417,0.06047025696161715,0.046925569750340596,0.09716391512030059,0.06719405458547757,0.059829011284648355,0.04546846294710907,0.11599209955395039,-0.010288748109828846
2009-04-22,-0.01031905882497205,-0.03406673773193985,-0.024763090073851007,-0.019556997465656683,-0.0071797125631738465,-0.05877171450992317,-0.05197668574097404,-0.09393163044028213,0.0030812480757820065,-0.023810227007060477,-0.06419298084349533,0.0010794172195641412,-0.018984062411846338,-0.03473431211752975
2009-04-23,-0.00573843335977294,0.09989963213813208,-0.024897383554514405,0.04024518819946916,0.07627469454307144,0.06559764756511177,0.023787813138871596,-0.021622081499577662,-0.01550457716104153,0.03550709543357127,0.012581519703113204,0.01907196827301297,0.08134124881931354,0.004274849795675288
2009-04-24,0.04467026043756665,0.06316914647190949,0.007387644033927124,0.005105942461568983,0.18771117334921902,0.03125251273487323,-0.017949126091303575,0.0,-0.0031298930089277044,-0.01225680872942798,0.0002269742393983412,-0.012371208814998393,0.023019995033003428,0.0339017850089875
2009-04-27,-0.0013769475573257085,-0.05277017391110809,-0.0034409131575139384,-0.01813851270325433,-0.043212349142892965,-0.019978242715664868,0.009655237812548838,-0.03239510073600486,-0.038343817738471044,-0.004494083281579963,0.02113898886912108,-0.003303450388887686,-0.011309714396446348,0.007190089245336011
2009-04-28,-0.0311377881839861,-0.04123249543089285,-0.009399032845844328,0.0003049534969553785,-0.003307463632591919,-0.09027816167044518,-0.010949730086256682,-0.005345260484842716,-0.060421142519751156,-0.010130137017327547,0.004662115431387403,-0.001903811098837646,-0.017685470056048626,-0.006675229856180654
2009-04-29,0.06300484565834472,0.024842845207325687,0.04328455991563238,0.050255756331041894,0.0325891575297672,0.06300390671898008,0.010309672222917943,0.09020809536985933,0.07657670803036185,0.05634252553803324,0.044403413575953066,0.05254406185170308,0.028134487415715812,0.054148165362635434
2009-04-30,0.005988035874473292,0.002000996670167036,0.0038007679220209457,-0.04387143099578158,0.01076386123371182,0.028395018511769975,-0.02072631376320702,0.02440671806789031,-0.022691516120109036,-0.006472904116082984,-0.018819990242143602,0.010325507990176059,-0.030316949562609528,-0.002769832446663051
2009-05-01,0.015141782413985165,-0.020192503287948034,-0.05007088394099546,-0.015574657769004236,-0.03757207290775685,-0.026093493365808386,0.0006537862351963091,0.08820957552963499,-0.026579115919326247,-0.02298923915497029,-0.01041706975882696,-0.011112515928696779,0.012883648230490985,-0.006891693257847095
2009-05-04,-0.0006532132973605202,0.21237699944327817,0.028987765444654732,0.09673643494601156,0.11608915740985838,0.17655747635459063,0.024549187671363184,0.045428329052787604,0.07458878511607012,0.03642739238591469,0.026691588915001722,0.05421636804207977,0.06248547758517609,0.023041494146654403
2009-05-05,0.041932417772093285,-0.04125125330529272,-0.0029102306161014656,-0.027477060570109936,-0.026370669741068848,0.043362125653831365,-0.009618106045941344,0.007007390788629596,0.03379737958329071,-0.008041244319065574,-0.04141487857461027,0.007722107632369931,-0.0019008053864813354,-0.005791739791810024
2009-05-06,0.03903992758178533,0.14458940185463123,0.0793323015486952,0.06665440607341296,0.021226123448534036,0.15757110919783804,0.03544629128420003,0.04667077699710025,0.15371887232610257,0.021300524495665163,-0.003548287733826286,0.02930051646145936,-0.01308523954865548,-0.0022334923882020522
2009-05-07,-0.007868878578698375,-0.08066356703349499,-0.0759387238805355,-0.05466423277952079,-0.0440668366643171,0.06261604937236812,-0.02902415519075357,-0.049245918009437596,-0.013037621634787269,-0.05709641576186919,-0.028850193364127336,-0.0402325849228907,-0.0744046315373812,-0.012374246163757497
2009-05-08,0.024018238910084314,0.12938305013746024,-0.007774140474054751,0.099839905090721,0.08944757371775217,0.0476971861341109,0.03212831375152193,0.038313571055044585,0.0536526090147027,0.047536998332641564,-0.00481356664554362,0.04288706080237683,0.02643353532898635,0.025874353084330653
2009-05-11,-0.021892910416563216,-0.06033616342455746,-0.018213870039632204,-0.08323596737138601,-0.0867557732954011,-0.09080364948300962,-0.0515217415322441,-0.07853684205850073,-0.04061472433553734,-0.04641887789234392,-0.026544200722175088,-0.027673400728522143,-0.043395093769273724,-0.05648252465745263
2009-05-12,-0.023003564834979826,-0.03178482799950758,-0.005478982248258992,-0.0132048009004896,-0.022917613833137316,-0.05398111386651354,0.008450196312798794,0.01333568318502977,-0.05320353879582868,0.0011173755034147347,0.011262341078348405,-0.002728719571257782,0.006875310791655233,-0.007120289201415607
2009-05-13,-0.07537354188012732,-0.06013861493691336,-0.026317281650707153,-0.03775171266303684,-0.05491880598785778,-0.10753844117231161,0.004520765921595176,-0.05125329518752915,-0.07075084438764423,-0.04920915193254718,-0.015282179931255307,-0.046481730653486354,-0.03536607183786591,-0.023582903545276354
2009-05-14,0.02020254731750663,0.0597489444052121,-0.02072631376320702,0.042828619900243566,0.02581588392387272,0.026883381833757835,0.046578195760578284,0.05691516203440462,0.040235582614397636,0.0017584530148632416,0.0406226146454087,0.03302463396237485,0.014168155982938958,0.016925944589593244
2009-05-15,-0.012537264081407642,-0.032439517520391925,0.0015697672704098975,-0.017886005190323375,-0.020021091157671454,-0.05825112828203804,-0.016119219379896445,-0.01669864962305149,-0.019914993609037406,-0.010002862232916842,-0.019292917220434014,0.005970143176979828,0.005554544913328957,-0.0067708706977117035
2009-05-18,0.06460070670400869,0.07957890782732163,0.031895874983563055,0.0651470859244517,0.07549237057471828,0.09471363827243746,0.030771658666753687,0.07907085095836461,0.04495137687325521,0.062466688874560285,0.0515254674333029,0.06307244697584509,0.024552114916157424,0.014788114833192567
2009-05-19,0.008677243593643677,-0.05652484987810566,-0.03976734252789913,-0.03969346488277265,-0.05264367943136944,-0.04178183001499875,0.004233028081636239,0.02203249223956742,0.03509104394916311,-0.012860340828110602,-0.03930855701144,-0.014069513047313178,-0.03260997233039367,0.019182827416773986
2009-05-20,0.0006168097337589142,-0.039676817152898426,0.006302099985887937,-0.0358199423350603,-0.0332207489916701,0.02110863683942478,-0.021965484586630262,-0.03198304835305075,-0.021448380805870797,-0.018745606139927977,-0.02294114730156748,-0.03393844890809997,-0.01820572302678533,-0.00668932372132269
2009-05-21,-0.05417005989131886,0.023435237059117413,-0.00735699645356901,0.010079035441664294,0.007063991161710649,-0.006987354805351375,-0.016796270917587362,0.0032088461420470664,0.008097129587454798,-0.03798331904124478,0.0261442413941054,0.007811411331487648,0.03291723406067318,-0.017262137075954715
2009-05-22,0.011167411691896837,-0.029586392622155438,-0.006879610344898282,-0.01413949315372174,-0.03154846029903374,-0.030250981742512766,0.0012542131457659105,0.004971620986298341,-0.013532147907959657,0.010663937561463279,0.0034191480456556554,-0.005922503451769503,0.04125326151127631,-0.007195827981802427
2009-05-26,0.04159961209732243,0.0536554522945397,0.013713538127759,0.06006069813547818,0.04879016416943205,-0.008163228671951153,0.03690457142820435,0.02759960270951529,0.026883381833757835,0.041552607557538396,0.022947676440252505,0.04095382583012608,0.04765523466623248,0.027473133600399456
2009-05-27,-0.05104806130174716,-0.06316240175765507,-0.02117562943237838,-0.052820776183582656,-0.04452571985106056,-0.0063954070888603606,-0.06292915020331796,-0.014228750250734468,-0.018742549377375784,-0.05998888643899976,-0.0387761719763534,-0.014465117180550963,-0.03828874756814994,-0.018916799757269735
2009-05-28,-0.013179468912114673,0.028252123666093948,0.005335739589519127,0.055827250457200266,0.03347636129506162,0.0351229055193329,0.020999949435551453,0.028257956508496346,-0.008141048591880187,0.028987765444654732,0.016055419194707862,0.032602708544012385,0.027907925731383513,-0.011277350954996036
2009-05-29,-0.0019919826807932306,0.029045078074868474,0.00689517355979075,0.006797842225976756,0.02238165169308577,-0.0026585307633357194,0.015620364402440245,0.029792755454881293,0.013532027723952476,0.025900663091245855,0.000909586201018987,-0.0005531529608942082,0.03945145576092743,0.024489665168668233
2009-06-01,0.06559764756511177,-0.002748774421273265,0.008421439922556676,-0.02164149698117673,0.04485385563362577,-0.0053382229926027995,0.03352954915799058,-0.014283525595756758,-0.008097698037616384,0.04336404078113472,0.010852893717766968,-0.0016613793266661854,0.03384088316871793,0.004197179506015658
2009-06-02,-0.001557211825229842,-0.041756806320686866,0.023311171034341435,-0.045610524585385746,-0.05050413217376803,0.017683717324512543,0.004784535832153685,0.006668714611956479,-0.05001095903634477,-0.007646157500654209,0.02289783220348204,-0.008348754062237932,0.014799938611599235,0.00451280197438415
2009-06-03,-0.032956136652369086,-0.010717224841205174,-0.0005121311167563864,-0.015186736928424106,-0.009351590134171518,-0.016792203173375243,-0.01502836225829417,-0.012372221263559706,-0.03478608068718608,-0.0032944206494407192,0.0008786139057347485,-0.006870548255996182,-0.01759183290401516,-0.024992732621883104
2009-06-04,-0.00938691959910036,0.03941204100278719,0.00816358706188697,0.03952643564616645,0.03096945728513539,0.05720796816766812,0.007843161836025708,0.04859776470946193,0.05173534666804263,0.01528360836423508,0.011570799362800227,0.050212961037566776,0.008473002517079026,0.0030732726560256454
2009-06-05,0.0,-0.015254764519222794,0.005573439491033213,-0.02289101144874349,-0.01195214314309779,-0.0008423546811083143,-0.0036125172902830177,-0.007399307481944965,-0.031296671461855365,-0.018589723161880702,-0.0013028483384377398,-0.0030827467849051733,-0.008574657525774295,-0.004458926252706889
2009-06-08,0.006482940257720797,0.0267431916421687,0.01205405706269783,0.024022143974073786,0.027669640257451618,0.016722398061055153,0.01318173789254049,0.013470859187844455,-0.011628347936687648,-0.002210441226146857,0.003254697720495678,-0.004438837076854588,0.03374710641629302,0.004118507293747387
2009-06-09,0.024889666344736768,0.01057785668991556,0.015358452840402968,-0.0036797620275295126,0.04869777894966808,0.0,-0.008969102415286303,-0.013147044903349213,-0.0029282832394992324,0.012094564992624608,-0.00673865381364537,0.006450152965277396,0.07274940686453187,0.015567199935194759
2009-06-10,-0.0006301985333884218,-0.02966364773764138,0.0049039559283092626,-0.01198250431965641,-0.00895194940182941,-0.0066561027854859225,-0.03545620780336854,-0.057120767489757834,0.020320140421982616,-0.020983624398805554,-0.00634508755984054,-0.01777097250513512,-0.02007516443105101,-0.017957271013911476
2009-06-11,0.006287194109047094,0.0044062780828162534,0.006825652145180938,0.0028658894130448157,-0.04052516357891816,0.07940065544826551,-0.006242443571367258,0.007830263315138567,0.0,-0.008969102415286303,-0.00022002420354991705,-0.010485784182718878,0.022597736942979514,0.013582340973266743
2009-06-12,0.002503862717850289,0.0182180391659415,0.0029107596259615766,0.0054232674642192644,-0.018508225395893023,0.0562158586632366,-0.02793867535614849,0.007095765405709759,-0.0028781378680569495,0.01785759970089132,-0.012592959522547681,0.0033703141054595882,-0.03363744862292858,0.0027950900936859484
2009-06-15,-0.04638640551350363,-0.03068603733236478,-0.022043175450632602,-0.032694694014546145,0.0027781374001768448,-0.028837842195706634,-0.0012888301849286465,-0.04475785486684674,-0.02924139262130812,-0.013362887005050315,-0.027725833156242854,-0.01822303550842312,-0.0399817226475659,-0.015011104995650849
2009-06-16,-0.03126262291998093,-0.012625365570329105,0.004940774248313446,-0.014815205188132839,-0.02163536573573676,-0.04605545689235057,-0.029443228920397965,-0.010619184485897113,-0.03625742802267541,-0.01924194450815477,-0.008953967388141356,0.0080088434251622,-0.001120627668703076,-0.006078436320470481
2009-06-17,0.01708324685605353,-0.05518401131486192,0.007855068015333031,-0.023253273935410882,-0.030430341921941467,-0.034361657508137855,0.0019900185988643696,-0.02231105076139013,-0.05372572403154042,-0.0005711630825830464,-0.008802629714154716,-0.03121206813276716,-0.013068015786144352,-0.012877561014018175
2009-06-18,-0.00033205512420115976,0.026075071188121163,0.0,0.04305565803548248,0.006243468921841516,0.047627583872867425,0.004628273001736744,0.01981733307040212,0.016103637598501253,-0.0017164722960659863,-0.007942457979724682,0.023761447483358844,0.018424226758106177,-0.01578188133959839
2009-06-19,-0.013714616896340823,0.020464173132353932,0.011184222760700423,0.023999689647880695,0.02215965125306303,0.02450332638418503,0.0006597822957846931,0.008525553964214061,0.012699024977408437,0.02600492186746901,0.006079482439923282,0.000279960807315855,0.02664387836419387,-0.008520193986578856
2009-06-22,-0.04653620624215052,-0.07197946979216441,-0.014122251223578469,-0.06278752169890724,-0.058926564332420425,-0.10183673148420982,-0.045171021175299045,-0.059762743340417014,-0.055119552554444985,-0.04859483324775872,-0.009132575306395963,-0.043699045933094864,-0.044828970068273875,-0.008952958394476292
2009-06-23,0.029894668162367948,0.01761395939922257,0.0004898799892020284,0.02107240901733461,0.006864386101010102,0.023997737073949085,0.006873324493142316,0.039393775100275655,0.0033274578667058913,0.00642332619911825,0.011461070299563817,0.03005285493469284,0.003103180152142588,-0.0066772432533252005
2009-06-24,0.007166260904700787,0.011285083239101958,-0.004914054211296792,-0.0032823811236774815,-0.019861949055680457,0.009764174913364792,0.010221581190181673,-0.0018066309754025064,0.009917657052058583,0.015593782522125075,0.021169339977599854,0.010287897633467102,0.033172652760064786,0.01168249315980862
2009-06-25,0.010485831011717725,0.02682691870368012,0.011266296273893391,0.020119243834539943,0.06377541754807549,0.0,0.01614004587302351,0.007925510009108629,-0.0032944206494407192,0.016482415606161368,0.014691548742989682,0.012400791367430419,0.01049374753201128,0.0028768578732376246
